% Model:              hppc_creat.mph
% Version:            COMSOL 6.0.0.318
% Date:               Nov 13 2023, 11:17
% Table:              表格 3 - 全局计算 2
% SOC                    Time (s)                 comp1.pw1(t)*I_1C (A)    Ecell (V)
0.5                      0.8                      0                        3.727868690517236
0.5                      0.9                      0                        3.727868690517235
0.5                      1                        0                        3.727868690517234
0.5                      1.1                      0                        3.7278686905172345
0.5                      1.2000000000000002       0                        3.727868690517234
0.5                      1.3                      0                        3.727868690517235
0.5                      1.4000000000000001       0                        3.7278686905172345
0.5                      1.5                      0                        3.727868690517234
0.5                      1.6                      0                        3.7278686905172345
0.5                      1.7000000000000002       0                        3.7278686905172345
0.5                      1.8                      0                        3.727868690517234
0.5                      1.9000000000000001       0                        3.727868690517235
0.5                      2                        13.55                    3.7109737082345364
0.5                      2.1                      27.1                     3.6935359271833237
0.5                      2.2                      27.1                     3.692862485138637
0.5                      2.3000000000000003       27.1                     3.6923826144205196
0.5                      2.4000000000000004       27.1                     3.691977426722304
0.5                      2.5                      27.1                     3.69161947338038
0.5                      2.6                      27.1                     3.6912940304970943
0.5                      2.7                      27.1                     3.690992491167333
0.5                      2.8000000000000003       27.1                     3.6907094162562983
0.5                      2.9000000000000004       27.1                     3.6904369310377514
0.5                      3                        27.1                     3.6901765872995638
0.5                      3.1                      27.1                     3.68992741307629
0.5                      3.2                      27.1                     3.6896879590056217
0.5                      3.3000000000000003       27.1                     3.689456894125172
0.5                      3.4000000000000004       27.1                     3.6892331253019917
0.5                      3.5                      27.1                     3.6890157798835146
0.5                      3.6                      27.1                     3.6888041601375394
0.5                      3.7                      27.1                     3.6885977013853712
0.5                      3.8000000000000003       27.1                     3.688395940483301
0.5                      3.9000000000000004       27.1                     3.6881984915741453
0.5                      4                        27.1                     3.6880050292542244
0.5                      4.1000000000000005       27.1                     3.687815275837649
0.5                      4.2                      27.1                     3.6876289919708394
0.5                      4.3                      27.1                     3.687445969323507
0.5                      4.4                      27.1                     3.687266025273626
0.5                      4.5                      27.1                     3.687088998259541
0.5                      4.6000000000000005       27.1                     3.6869147447387687
0.5                      4.7                      27.1                     3.6867431360181078
0.5                      4.800000000000001        27.1                     3.686574056338235
0.5                      4.9                      27.1                     3.686407400756847
0.5                      5                        27.1                     3.686243073880523
0.5                      5.1000000000000005       27.1                     3.686080988547175
0.5                      5.2                      27.1                     3.6859210646736735
0.5                      5.300000000000001        27.1                     3.68576322847823
0.5                      5.4                      27.1                     3.6856074117436948
0.5                      5.5                      27.1                     3.6854535510186
0.5                      5.6000000000000005       27.1                     3.6853015873734947
0.5                      5.7                      27.1                     3.685151465670994
0.5                      5.800000000000001        27.1                     3.6850031342392287
0.5                      5.9                      27.1                     3.6848565451084263
0.5                      6                        27.1                     3.684711653201615
0.5                      6.1000000000000005       27.1                     3.6845684156880654
0.5                      6.2                      27.1                     3.6844267917573514
0.5                      6.300000000000001        27.1                     3.6842867417382146
0.5                      6.4                      27.1                     3.684148229368267
0.5                      6.5                      27.1                     3.6840112201262736
0.5                      6.6000000000000005       27.1                     3.6838756807099324
0.5                      6.7                      27.1                     3.6837415794193142
0.5                      6.800000000000001        27.1                     3.683608886460599
0.5                      6.9                      27.1                     3.683477572385023
0.5                      7                        27.1                     3.683347609483149
0.5                      7.1000000000000005       27.1                     3.68321897102499
0.5                      7.2                      27.1                     3.683091631444114
0.5                      7.300000000000001        27.1                     3.6829655656713736
0.5                      7.4                      27.1                     3.6828407497967772
0.5                      7.5                      27.1                     3.682717161194572
0.5                      7.6000000000000005       27.1                     3.6825947771803573
0.5                      7.7                      27.1                     3.68247357608446
0.5                      7.800000000000001        27.1                     3.682353537256202
0.5                      7.9                      27.1                     3.682234640306238
0.5                      8                        27.1                     3.682116865602973
0.5                      8.1                      27.1                     3.682000193738666
0.5                      8.200000000000001        27.1                     3.6818846056380616
0.5                      8.3                      27.1                     3.6817700820162096
0.5                      8.4                      27.1                     3.6816566079865662
0.5                      8.5                      27.1                     3.6815441681609355
0.5                      8.6                      27.1                     3.6814327460838516
0.5                      8.700000000000001        27.1                     3.6813223259195516
0.5                      8.8                      27.1                     3.681212892014808
0.5                      8.9                      27.1                     3.6811044293824704
0.5                      9                        27.1                     3.680996923112132
0.5                      9.1                      27.1                     3.6808903586404966
0.5                      9.200000000000001        27.1                     3.680784721879517
0.5                      9.3                      27.1                     3.680679999420386
0.5                      9.4                      27.1                     3.6805761777382777
0.5                      9.5                      27.1                     3.6804732435874588
0.5                      9.600000000000001        27.1                     3.680371184058894
0.5                      9.700000000000001        27.1                     3.680269986755496
0.5                      9.8                      27.1                     3.6801696393742893
0.5                      9.9                      27.1                     3.6800701299041125
0.5                      10                       13.55                    3.695940899661435
0.5                      10.100000000000001       0                        3.713654323168351
0.5                      10.200000000000001       0                        3.7142106899379472
0.5                      10.3                     0                        3.714587428280581
0.5                      10.4                     0                        3.7148941869398957
0.5                      10.5                     0                        3.715156457429728
0.5                      10.600000000000001       0                        3.7153880852220293
0.5                      10.700000000000001       0                        3.715597250229473
0.5                      10.8                     0                        3.7157891577109945
0.5                      10.9                     0                        3.715967327470244
0.5                      11                       0                        3.7161375840894424
0.5                      11.100000000000001       0                        3.7162985549660466
0.5                      11.200000000000001       0                        3.71645086766691
0.5                      11.3                     0                        3.7165955790568397
0.5                      11.4                     0                        3.7167336966040927
0.5                      11.5                     0                        3.716866067883012
0.5                      11.600000000000001       0                        3.7169933822620003
0.5                      11.700000000000001       0                        3.7171161988495434
0.5                      11.8                     0                        3.717234975010503
0.5                      11.9                     0                        3.717350089382302
0.5                      12                       -13.55000000019718       3.7341812368233667
0.5                      12.100000000000001       -27.1                    3.751579663197313
0.5                      12.200000000000001       -27.1                    3.752370096188856
0.5                      12.3                     -27.1                    3.7529708592117705
0.5                      12.4                     -27.1                    3.753496770684601
0.5                      12.5                     -27.1                    3.7539743106458587
0.5                      12.600000000000001       -27.1                    3.7544178926646423
0.5                      12.700000000000001       -27.1                    3.754835886854615
0.5                      12.8                     -27.1                    3.7552336319998636
0.5                      12.9                     -27.1                    3.755614771775607
0.5                      13                       -27.1                    3.7559862491666713
0.5                      13.100000000000001       -27.1                    3.756346018441631
0.5                      13.200000000000001       -27.1                    3.7566945562254057
0.5                      13.3                     -27.1                    3.757032935532553
0.5                      13.4                     -27.1                    3.7573622275086325
0.5                      13.5                     -27.1                    3.7576833528929603
0.5                      13.600000000000001       -27.1                    3.7579970725529717
0.5                      13.700000000000001       -27.1                    3.7583040124394698
0.5                      13.8                     -27.1                    3.758604691987557
0.5                      13.9                     -27.1                    3.7588995475760374
0.5                      14                       -27.1                    3.7591889503301097
0.5                      14.100000000000001       -27.1                    3.7594732198506637
0.5                      14.200000000000001       -27.1                    3.7597526341351344
0.5                      14.3                     -27.1                    3.760027437296057
0.5                      14.4                     -27.1                    3.760297845573666
0.5                      14.5                     -27.1                    3.760564052010484
0.5                      14.600000000000001       -27.1                    3.7608262301084134
0.5                      14.700000000000001       -27.1                    3.7610845366080916
0.5                      14.8                     -27.1                    3.7613391140503527
0.5                      14.9                     -27.1                    3.7615900928941066
0.5                      15                       -27.1                    3.761837594484068
0.5                      15.100000000000001       -27.1                    3.7620817326069305
0.5                      15.200000000000001       -27.1                    3.7623226123144335
0.5                      15.3                     -27.1                    3.7625603314601515
0.5                      15.4                     -27.1                    3.7627949813953254
0.5                      15.5                     -27.1                    3.7630266476237773
0.5                      15.600000000000001       -27.1                    3.763255410534975
0.5                      15.700000000000001       -27.1                    3.7634813457293848
0.5                      15.8                     -27.1                    3.763704524756203
0.5                      15.9                     -27.1                    3.7639250151804875
0.5                      16                       -27.1                    3.764142882032461
0.5                      16.1                     -27.1                    3.7643581865902718
0.5                      16.2                     -27.1                    3.7645709868497663
0.5                      16.3                     -27.1                    3.7647813384095214
0.5                      16.400000000000002       -27.1                    3.7649892940526906
0.5                      16.5                     -27.1                    3.765194904553325
0.5                      16.6                     -27.1                    3.7653982183815478
0.5                      16.7                     -27.1                    3.765599282217571
0.5                      16.8                     -27.1                    3.765798140751253
0.5                      16.900000000000002       -27.1                    3.765994837115658
0.5                      17                       -27.1                    3.7661894127142506
0.5                      17.1                     -27.1                    3.766381907636048
0.5                      17.2                     -27.1                    3.7665723603818577
0.5                      17.3                     -27.1                    3.766760808321114
0.5                      17.400000000000002       -27.1                    3.7669472874030023
0.5                      17.5                     -27.1                    3.767131832669954
0.5                      17.6                     -27.1                    3.7673144778080814
0.5                      17.7                     -27.1                    3.767495255604993
0.5                      17.8                     -27.1                    3.7676741978858583
0.5                      17.900000000000002       -27.1                    3.7678513354275123
0.5                      18                       -27.1                    3.7680266983213957
0.5                      18.1                     -27.1                    3.7682003156124764
0.5                      18.2                     -27.1                    3.768372215659528
0.5                      18.3                     -27.1                    3.768542426080693
0.5                      18.400000000000002       -27.1                    3.7687109736673485
0.5                      18.5                     -27.1                    3.7688778846714426
0.5                      18.6                     -27.1                    3.7690431845600347
0.5                      18.7                     -27.1                    3.769206898199683
0.5                      18.8                     -27.1                    3.769369049875382
0.5                      18.900000000000002       -27.1                    3.769529663281786
0.5                      19                       -27.1                    3.769688761529389
0.5                      19.1                     -27.1                    3.769846367276262
0.5                      19.200000000000003       -27.1                    3.7700025025694672
0.5                      19.3                     -27.1                    3.770157189009281
0.5                      19.400000000000002       -27.1                    3.7703104477286766
0.5                      19.5                     -27.1                    3.770462299389168
0.5                      19.6                     -27.1                    3.7706127642015526
0.5                      19.700000000000003       -27.1                    3.7707618620061742
0.5                      19.8                     -27.1                    3.770909612167112
0.5                      19.900000000000002       -27.1                    3.7710560332231764
0.5                      20                       -27.1                    3.77120114318043
0.3999999999999999       0                        0                        3.6638817634556626
0.3999999999999999       0.1                      0                        3.6638817634556626
0.3999999999999999       0.2                      0                        3.6638817634556626
0.3999999999999999       0.30000000000000004      0                        3.6638817634556626
0.3999999999999999       0.4                      0                        3.6638817634556635
0.3999999999999999       0.5                      0                        3.663881763455664
0.3999999999999999       0.6000000000000001       0                        3.6638817634556635
0.3999999999999999       0.7000000000000001       0                        3.6638817634556635
0.3999999999999999       0.8                      0                        3.6638817634556635
0.3999999999999999       0.9                      0                        3.6638817634556626
0.3999999999999999       1                        0                        3.6638817634556635
0.3999999999999999       1.1                      0                        3.663881763455662
0.3999999999999999       1.2000000000000002       0                        3.6638817634556635
0.3999999999999999       1.3                      0                        3.6638817634556635
0.3999999999999999       1.4000000000000001       0                        3.6638817634556635
0.3999999999999999       1.5                      0                        3.6638817634556635
0.3999999999999999       1.6                      0                        3.6638817634556626
0.3999999999999999       1.7000000000000002       0                        3.6638817634556635
0.3999999999999999       1.8                      0                        3.6638817634556626
0.3999999999999999       1.9000000000000001       0                        3.6638817634556626
0.3999999999999999       2                        13.55                    3.646744424738394
0.3999999999999999       2.1                      27.1                     3.6295766836530157
0.3999999999999999       2.2                      27.1                     3.6291142314172316
0.3999999999999999       2.3000000000000003       27.1                     3.6287668502722608
0.3999999999999999       2.4000000000000004       27.1                     3.6284672172273362
0.3999999999999999       2.5                      27.1                     3.628199115472138
0.3999999999999999       2.6                      27.1                     3.627953427415474
0.3999999999999999       2.7                      27.1                     3.627724596991832
0.3999999999999999       2.8000000000000003       27.1                     3.6275089969101795
0.3999999999999999       2.9000000000000004       27.1                     3.6273009840564527
0.3999999999999999       3                        27.1                     3.6271018065103373
0.3999999999999999       3.1                      27.1                     3.626910825243853
0.3999999999999999       3.2                      27.1                     3.626727017034742
0.3999999999999999       3.3000000000000003       27.1                     3.6265494233454834
0.3999999999999999       3.4000000000000004       27.1                     3.626377247404633
0.3999999999999999       3.5                      27.1                     3.626209848104461
0.3999999999999999       3.6                      27.1                     3.6260467099961677
0.3999999999999999       3.7                      27.1                     3.6258874152657974
0.3999999999999999       3.8000000000000003       27.1                     3.6257316204509347
0.3999999999999999       3.9000000000000004       27.1                     3.6255790400478043
0.3999999999999999       4                        27.1                     3.6254294337781054
0.3999999999999999       4.1000000000000005       27.1                     3.625282597164438
0.3999999999999999       4.2                      27.1                     3.6251383548498577
0.3999999999999999       4.3                      27.1                     3.6249965547074097
0.3999999999999999       4.4                      27.1                     3.624857064039497
0.3999999999999999       4.5                      27.1                     3.624719766149724
0.3999999999999999       4.6000000000000005       27.1                     3.624584557765283
0.3999999999999999       4.7                      27.1                     3.62445134773562
0.3999999999999999       4.800000000000001        27.1                     3.6243200533252846
0.3999999999999999       4.9                      27.1                     3.6241906007800684
0.3999999999999999       5                        27.1                     3.624062922107416
0.3999999999999999       5.1000000000000005       27.1                     3.6239369551125136
0.3999999999999999       5.2                      27.1                     3.6238126431942086
0.3999999999999999       5.300000000000001        27.1                     3.623689934190487
0.3999999999999999       5.4                      27.1                     3.6235687791376474
0.3999999999999999       5.5                      27.1                     3.623449133009899
0.3999999999999999       5.6000000000000005       27.1                     3.623330954417105
0.3999999999999999       5.7                      27.1                     3.623214203525137
0.3999999999999999       5.800000000000001        27.1                     3.623098843374081
0.3999999999999999       5.9                      27.1                     3.622984839457301
0.3999999999999999       6                        27.1                     3.6228721591489967
0.3999999999999999       6.1000000000000005       27.1                     3.6227607714879064
0.3999999999999999       6.2                      27.1                     3.6226506467982125
0.3999999999999999       6.300000000000001        27.1                     3.6225417573428897
0.3999999999999999       6.4                      27.1                     3.6224340769825663
0.3999999999999999       6.5                      27.1                     3.6223275801042885
0.3999999999999999       6.6000000000000005       27.1                     3.622222242292579
0.3999999999999999       6.7                      27.1                     3.622118040587535
0.3999999999999999       6.800000000000001        27.1                     3.6220149526930197
0.3999999999999999       6.9                      27.1                     3.6219129574352604
0.3999999999999999       7                        27.1                     3.621812034296931
0.3999999999999999       7.1000000000000005       27.1                     3.62171216334167
0.3999999999999999       7.2                      27.1                     3.6216133254132634
0.3999999999999999       7.300000000000001        27.1                     3.6215155024699275
0.3999999999999999       7.4                      27.1                     3.621418676824215
0.3999999999999999       7.5                      27.1                     3.6213228311040977
0.3999999999999999       7.6000000000000005       27.1                     3.621227948568651
0.3999999999999999       7.7                      27.1                     3.6211340131148595
0.3999999999999999       7.800000000000001        27.1                     3.6210410092546232
0.3999999999999999       7.9                      27.1                     3.6209489216904225
0.3999999999999999       8                        27.1                     3.620857735778968
0.3999999999999999       8.1                      27.1                     3.6207674372292056
0.3999999999999999       8.200000000000001        27.1                     3.6206780119789377
0.3999999999999999       8.3                      27.1                     3.6205894463570587
0.3999999999999999       8.4                      27.1                     3.6205017270834703
0.3999999999999999       8.5                      27.1                     3.620414841522494
0.3999999999999999       8.6                      27.1                     3.6203287771497408
0.3999999999999999       8.700000000000001        27.1                     3.6202435215771542
0.3999999999999999       8.8                      27.1                     3.620159062734377
0.3999999999999999       8.9                      27.1                     3.620075388854122
0.3999999999999999       9                        27.1                     3.6199924881711603
0.3999999999999999       9.1                      27.1                     3.6199103488903153
0.3999999999999999       9.200000000000001        27.1                     3.619828960317126
0.3999999999999999       9.3                      27.1                     3.61974831199583
0.3999999999999999       9.4                      27.1                     3.6196683938031646
0.3999999999999999       9.5                      27.1                     3.6195891946515704
0.3999999999999999       9.600000000000001        27.1                     3.6195107042226207
0.3999999999999999       9.700000000000001        27.1                     3.6194329132189584
0.3999999999999999       9.8                      27.1                     3.6193558124461784
0.3999999999999999       9.9                      27.1                     3.6192793928577487
0.3999999999999999       10                       13.55                    3.6353906507590326
0.3999999999999999       10.100000000000001       0                        3.652952523143603
0.3999999999999999       10.200000000000001       0                        3.6533389568008054
0.3999999999999999       10.3                     0                        3.65361488033776
0.3999999999999999       10.4                     0                        3.6538448379331676
0.3999999999999999       10.5                     0                        3.6540444632880207
0.3999999999999999       10.600000000000001       0                        3.6542226088287286
0.3999999999999999       10.700000000000001       0                        3.6543846882854956
0.3999999999999999       10.8                     0                        3.6545342441180777
0.3999999999999999       10.9                     0                        3.6546737263064695
0.3999999999999999       11                       0                        3.654807376986435
0.3999999999999999       11.100000000000001       0                        3.6549341482033815
0.3999999999999999       11.200000000000001       0                        3.655054475807692
0.3999999999999999       11.3                     0                        3.655169125446761
0.3999999999999999       11.4                     0                        3.6552788373492375
0.3999999999999999       11.5                     0                        3.655384239435741
0.3999999999999999       11.600000000000001       0                        3.655485846054026
0.3999999999999999       11.700000000000001       0                        3.655584075762658
0.3999999999999999       11.8                     0                        3.655679272174474
0.3999999999999999       11.9                     0                        3.6557717199984388
0.3999999999999999       12                       -13.55000000019718       3.6728352603351047
0.3999999999999999       12.100000000000001       -27.1                    3.6900001280279726
0.3999999999999999       12.200000000000001       -27.1                    3.6905650682508515
0.3999999999999999       12.3                     -27.1                    3.6910157687908427
0.3999999999999999       12.4                     -27.1                    3.6914173568586492
0.3999999999999999       12.5                     -27.1                    3.6917855926374292
0.3999999999999999       12.600000000000001       -27.1                    3.692129475872289
0.3999999999999999       12.700000000000001       -27.1                    3.692454563673382
0.3999999999999999       12.8                     -27.1                    3.692764596718465
0.3999999999999999       12.9                     -27.1                    3.69306218882111
0.3999999999999999       13                       -27.1                    3.693352421005616
0.3999999999999999       13.100000000000001       -27.1                    3.6936338416336865
0.3999999999999999       13.200000000000001       -27.1                    3.6939068129038177
0.3999999999999999       13.3                     -27.1                    3.694172131144645
0.3999999999999999       13.4                     -27.1                    3.6944305958287305
0.3999999999999999       13.5                     -27.1                    3.6946828995111067
0.3999999999999999       13.600000000000001       -27.1                    3.69492961823825
0.3999999999999999       13.700000000000001       -27.1                    3.6951712282840035
0.3999999999999999       13.8                     -27.1                    3.6954081259572753
0.3999999999999999       13.9                     -27.1                    3.695640644513979
0.3999999999999999       14                       -27.1                    3.6958690673236037
0.3999999999999999       14.100000000000001       -27.1                    3.696093637908346
0.3999999999999999       14.200000000000001       -27.1                    3.6963145677081344
0.3999999999999999       14.3                     -27.1                    3.696532041887833
0.3999999999999999       14.4                     -27.1                    3.6967462206765678
0.3999999999999999       14.5                     -27.1                    3.6969572392278622
0.3999999999999999       14.600000000000001       -27.1                    3.6971652190001705
0.3999999999999999       14.700000000000001       -27.1                    3.697370270535276
0.3999999999999999       14.8                     -27.1                    3.6975724946592314
0.3999999999999999       14.9                     -27.1                    3.697771984818297
0.3999999999999999       15                       -27.1                    3.697968826440567
0.3999999999999999       15.100000000000001       -27.1                    3.698163098139277
0.3999999999999999       15.200000000000001       -27.1                    3.6983548740431003
0.3999999999999999       15.3                     -27.1                    3.6985442224279446
0.3999999999999999       15.4                     -27.1                    3.6987312069823464
0.3999999999999999       15.5                     -27.1                    3.6989158883784192
0.3999999999999999       15.600000000000001       -27.1                    3.6990983226974157
0.3999999999999999       15.700000000000001       -27.1                    3.6992785636413483
0.3999999999999999       15.8                     -27.1                    3.6994566612422695
0.3999999999999999       15.9                     -27.1                    3.6996326637143775
0.3999999999999999       16                       -27.1                    3.6998066163322894
0.3999999999999999       16.1                     -27.1                    3.699978562449688
0.3999999999999999       16.2                     -27.1                    3.700148543362561
0.3999999999999999       16.3                     -27.1                    3.700316598730152
0.3999999999999999       16.400000000000002       -27.1                    3.7004827662617936
0.3999999999999999       16.5                     -27.1                    3.7006470823664808
0.3999999999999999       16.6                     -27.1                    3.700809581754486
0.3999999999999999       16.7                     -27.1                    3.7009702981829893
0.3999999999999999       16.8                     -27.1                    3.7011292637918842
0.3999999999999999       16.900000000000002       -27.1                    3.701286509941078
0.3999999999999999       17                       -27.1                    3.7014420664225343
0.3999999999999999       17.1                     -27.1                    3.7015959625745074
0.3999999999999999       17.2                     -27.1                    3.7017482264901864
0.3999999999999999       17.3                     -27.1                    3.701898885370085
0.3999999999999999       17.400000000000002       -27.1                    3.7020479657395957
0.3999999999999999       17.5                     -27.1                    3.702195493071382
0.3999999999999999       17.6                     -27.1                    3.702341493987574
0.3999999999999999       17.7                     -27.1                    3.702485993962909
0.3999999999999999       17.8                     -27.1                    3.7026290167315805
0.3999999999999999       17.900000000000002       -27.1                    3.702770587703832
0.3999999999999999       18                       -27.1                    3.7029107277756594
0.3999999999999999       18.1                     -27.1                    3.7030494592223016
0.3999999999999999       18.2                     -27.1                    3.7031868032059307
0.3999999999999999       18.3                     -27.1                    3.70332278045589
0.3999999999999999       18.400000000000002       -27.1                    3.7034574095197406
0.3999999999999999       18.5                     -27.1                    3.7035907108225703
0.3999999999999999       18.6                     -27.1                    3.7037227030872804
0.3999999999999999       18.7                     -27.1                    3.7038534034367134
0.3999999999999999       18.8                     -27.1                    3.703982830126333
0.3999999999999999       18.900000000000002       -27.1                    3.704111000290134
0.3999999999999999       19                       -27.1                    3.7042379313478784
0.3999999999999999       19.1                     -27.1                    3.7043636388517154
0.3999999999999999       19.200000000000003       -27.1                    3.704488138736641
0.3999999999999999       19.3                     -27.1                    3.704611448105357
0.3999999999999999       19.400000000000002       -27.1                    3.704733581625971
0.3999999999999999       19.5                     -27.1                    3.7048545537745543
0.3999999999999999       19.6                     -27.1                    3.704974379884538
0.3999999999999999       19.700000000000003       -27.1                    3.7050930741979946
0.3999999999999999       19.8                     -27.1                    3.7052106514940935
0.3999999999999999       19.900000000000002       -27.1                    3.7053271253272215
0.3999999999999999       20                       -27.1                    3.705442508841458
0.29999999999999993      0                        0                        3.6257763904095412
0.29999999999999993      0.1                      0                        3.6257763904095404
0.29999999999999993      0.2                      0                        3.625776390409539
0.29999999999999993      0.30000000000000004      0                        3.62577639040954
0.29999999999999993      0.4                      0                        3.62577639040954
0.29999999999999993      0.5                      0                        3.62577639040954
0.29999999999999993      0.6000000000000001       0                        3.62577639040954
0.29999999999999993      0.7000000000000001       0                        3.62577639040954
0.29999999999999993      0.8                      0                        3.62577639040954
0.29999999999999993      0.9                      0                        3.625776390409539
0.29999999999999993      1                        0                        3.62577639040954
0.29999999999999993      1.1                      0                        3.6257763904095404
0.29999999999999993      1.2000000000000002       0                        3.62577639040954
0.29999999999999993      1.3                      0                        3.62577639040954
0.29999999999999993      1.4000000000000001       0                        3.62577639040954
0.29999999999999993      1.5                      0                        3.6257763904095404
0.29999999999999993      1.6                      0                        3.625776390409539
0.29999999999999993      1.7000000000000002       0                        3.6257763904095404
0.29999999999999993      1.8                      0                        3.6257763904095404
0.29999999999999993      1.9000000000000001       0                        3.62577639040954
0.29999999999999993      2                        13.55                    3.6079680808532224
0.29999999999999993      2.1                      27.1                     3.5903368403704463
0.29999999999999993      2.2                      27.1                     3.589921372662276
0.29999999999999993      2.3000000000000003       27.1                     3.589603398157954
0.29999999999999993      2.4000000000000004       27.1                     3.5893270291954336
0.29999999999999993      2.5                      27.1                     3.5890785835414296
0.29999999999999993      2.6                      27.1                     3.5888501941917497
0.29999999999999993      2.7                      27.1                     3.5886369969960334
0.29999999999999993      2.8000000000000003       27.1                     3.588435785407895
0.29999999999999993      2.9000000000000004       27.1                     3.5882414867605985
0.29999999999999993      3                        27.1                     3.5880552309695637
0.29999999999999993      3.1                      27.1                     3.5878764502756253
0.29999999999999993      3.2                      27.1                     3.5877042261845493
0.29999999999999993      3.3000000000000003       27.1                     3.587537693292188
0.29999999999999993      3.4000000000000004       27.1                     3.5873761298781823
0.29999999999999993      3.5                      27.1                     3.5872189525046028
0.29999999999999993      3.6                      27.1                     3.5870656911661536
0.29999999999999993      3.7                      27.1                     3.5869159634189467
0.29999999999999993      3.8000000000000003       27.1                     3.5867694550572815
0.29999999999999993      3.9000000000000004       27.1                     3.586625904043052
0.29999999999999993      4                        27.1                     3.5864850898851346
0.29999999999999993      4.1000000000000005       27.1                     3.5863468249169745
0.29999999999999993      4.2                      27.1                     3.5862109476345334
0.29999999999999993      4.3                      27.1                     3.586077318665518
0.29999999999999993      4.4                      27.1                     3.5859458159455038
0.29999999999999993      4.5                      27.1                     3.5858163321182763
0.29999999999999993      4.6000000000000005       27.1                     3.585688773480166
0.29999999999999993      4.7                      27.1                     3.5855630591422107
0.29999999999999993      4.800000000000001        27.1                     3.585439112695989
0.29999999999999993      4.9                      27.1                     3.585316870189181
0.29999999999999993      5                        27.1                     3.5851962692805537
0.29999999999999993      5.1000000000000005       27.1                     3.585077253121684
0.29999999999999993      5.2                      27.1                     3.584959770870016
0.29999999999999993      5.300000000000001        27.1                     3.5848437757461133
0.29999999999999993      5.4                      27.1                     3.5847292227860814
0.29999999999999993      5.5                      27.1                     3.5846160701304837
0.29999999999999993      5.6000000000000005       27.1                     3.5845042817934507
0.29999999999999993      5.7                      27.1                     3.584393820983622
0.29999999999999993      5.800000000000001        27.1                     3.584284652965527
0.29999999999999993      5.9                      27.1                     3.5841767469303654
0.29999999999999993      6                        27.1                     3.5840700724950305
0.29999999999999993      6.1000000000000005       27.1                     3.5839646022348477
0.29999999999999993      6.2                      27.1                     3.5838603085224716
0.29999999999999993      6.300000000000001        27.1                     3.583757164847289
0.29999999999999993      6.4                      27.1                     3.583655147560546
0.29999999999999993      6.5                      27.1                     3.5835542345835356
0.29999999999999993      6.6000000000000005       27.1                     3.583454402697575
0.29999999999999993      6.7                      27.1                     3.5833556297576723
0.29999999999999993      6.800000000000001        27.1                     3.5832578956507644
0.29999999999999993      6.9                      27.1                     3.5831611809549764
0.29999999999999993      7                        27.1                     3.5830654664894
0.29999999999999993      7.1000000000000005       27.1                     3.5829707347035464
0.29999999999999993      7.2                      27.1                     3.5828769674915626
0.29999999999999993      7.300000000000001        27.1                     3.582784147375185
0.29999999999999993      7.4                      27.1                     3.582692257542892
0.29999999999999993      7.5                      27.1                     3.5826012832345184
0.29999999999999993      7.6000000000000005       27.1                     3.582511209206527
0.29999999999999993      7.7                      27.1                     3.5824220200487384
0.29999999999999993      7.800000000000001        27.1                     3.5823337008896856
0.29999999999999993      7.9                      27.1                     3.582246237393086
0.29999999999999993      8                        27.1                     3.582159616179469
0.29999999999999993      8.1                      27.1                     3.5820737915837095
0.29999999999999993      8.200000000000001        27.1                     3.581988733354382
